ZdAId;ZdAVersion;ZdACreated;ZdAChanged;ZdAName;ZdAXEpsg2154;ZdAYEpsg2154;ZdCId;ZdAPostalRegion;ZdATown;ZdAType
44610;1338223-1338222;2014-12-29T00:00:00+01:00;2023-02-27T13:26:17+01:00;Rennes - Littré;650432;6860721;480709;75106;Paris 6e;onstreetBus
43481;43481-71449;2014-12-29T15:31:51+01:00;2023-02-27T13:23:11+01:00;Jouffroy d'Abbans - Tocqueville;649377;6865330;71449;75117;Paris 17e;onstreetBus
46208;1457047-1457048;2014-12-29T15:31:51+01:00;2023-02-24T17:17:13+01:00;Gare de Sevran Livry;665915;6871055;73451;93071;Sevran;onstreetBus
486779;1456076-1457031;2023-02-18T17:24:40+01:00;2023-02-24T17:02:00+01:00;11 Novembre;664312;6870660;486805;93071;Sevran;onstreetBus
57860;57860-63221;2014-12-29T15:31:51+01:00;2023-02-20T13:31:00+01:00;Van Gogh;632677;6847294;63221;78356;Magny-les-Hameaux;onstreetBus
44904;44904-63933;2014-12-29T15:31:51+01:00;2023-02-20T13:30:34+01:00;Stand de Tir;634918;6856178;63933;78646;Versailles;onstreetBus
57793;1320558-1320559;2014-12-29T00:00:00+01:00;2023-02-20T13:30:25+01:00;Sourderie - Hôtel de Ville;629398;6852567;63572;78423;Montigny-le-Bretonneux;onstreetBus
57893;57893-63528;2014-12-29T15:31:51+01:00;2023-02-20T13:29:29+01:00;Robert Surcouf;630775;6852150;63528;78688;Voisins-le-Bretonneux;onstreetBus
59334;59334-740359;2014-12-29T15:31:51+01:00;2023-02-20T13:29:01+01:00;Place Claudel;629499;6853659;420742;78423;Montigny-le-Bretonneux;onstreetBus
57928;57928-63486;2014-12-29T15:31:51+01:00;2023-02-20T13:28:35+01:00;Pasteur;620086;6851949;63486;78383;Maurepas;onstreetBus
57864;57864-63200;2014-12-29T15:31:51+01:00;2023-02-20T13:27:52+01:00;Mendès-France;632067;6846981;63200;78356;Magny-les-Hameaux;onstreetBus
57784;57784-63381;2014-12-29T15:31:51+01:00;2023-02-20T13:27:29+01:00;Mairie;620438;6850191;63381;78168;Coignières;onstreetBus
57787;57787-63845;2014-12-29T15:31:51+01:00;2023-02-20T13:27:24+01:00;Mail de l'Europe;624451;6855323;63845;78208;Élancourt;onstreetBus
462320;997860-997862;2018-09-18T21:13:09+02:00;2023-02-20T13:26:25+01:00;Les Portes de Chevreuse;621280;6850868;462321;78168;Coignières;onstreetBus
57740;57740-63490;2014-12-29T15:31:51+01:00;2023-02-20T13:26:09+01:00;Les Gâtines;621911;6851968;63490;78383;Maurepas;onstreetBus
57836;57836-63496;2014-12-29T15:31:51+01:00;2023-02-20T13:23:39+01:00;L'Agiot;623168;6851989;63496;78208;Élancourt;onstreetBus
57842;57842-63770;2014-12-29T15:31:51+01:00;2023-02-20T13:23:28+01:00;Jean Rostand;624525;6854342;63770;78621;Trappes;onstreetBus
57830;57830-63784;2014-12-29T15:31:51+01:00;2023-02-20T13:23:04+01:00;Jean Cocteau;625344;6854426;63784;78621;Trappes;onstreetBus
420873;742288-63722;2015-12-17T21:16:44+01:00;2023-02-20T13:21:18+01:00;George Sand;625760;6853806;63722;78621;Trappes;onstreetBus
57865;57865-1253081;2014-12-29T15:31:51+01:00;2023-02-20T13:20:48+01:00;Fraternité;632265;6847222;63219;78356;Magny-les-Hameaux;onstreetBus
57900;57900-63512;2014-12-29T15:31:51+01:00;2023-02-20T13:20:29+01:00;Europe;630897;6852050;63512;78688;Voisins-le-Bretonneux;onstreetBus
57867;57867-63462;2014-12-29T15:31:51+01:00;2023-02-20T13:19:09+01:00;Collège Hélène Boucher;629873;6851601;63462;78688;Voisins-le-Bretonneux;onstreetBus
